match_id,player_id,actual_fantasy_points,predicted_fantasy_points,error,absolute_error,percentage_absolute_error
1343684,2a04400b,16,30.265984532682186,14.265984532682186,14.265984532682186,89.16240332926367
1343684,cddafe26,29,28.628522398122072,-0.37147760187792755,0.37147760187792755,1.2809572478549227
1317489,4a461c24,36,55.468931622377546,19.468931622377546,19.468931622377546,54.08036561771541
1317489,65b6943c,11,51.63176794108392,40.63176794108392,40.63176794108392,369.37970855530835
1317489,a15618fe,5,48.113123036113095,43.113123036113095,43.113123036113095,862.262460722262
1317489,99b75528,39,32.06724735279708,-6.932752647202918,6.932752647202918,17.77628883898184
1317489,7f048519,87,35.7501211295966,-51.2498788704034,51.2498788704034,58.90790674759011
1317489,dcce6f09,108,42.43034483016197,-65.56965516983803,65.56965516983803,60.71264367577596
1317489,e79a1fe3,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1317489,ffe699c0,37,33.848824596299416,-3.1511754037005844,3.1511754037005844,8.516690280271849
1317489,eaa76d3c,23,53.564970503993294,30.564970503993294,30.564970503993294,132.89117610431867
1317489,d9273ee7,31,26.710762996990503,-4.289237003009497,4.289237003009497,13.836248396804828
1317489,fa433be6,4,25.91540345326539,21.91540345326539,21.91540345326539,547.8850863316347
1317489,ad9c32a2,172,40.23962835417041,-131.7603716458296,131.7603716458296,76.60486723594744
1317489,ded9240e,79,48.85909760245205,-30.140902397547947,30.140902397547947,38.153041009554364
1317489,3fb19989,33,46.290379656514624,13.290379656514624,13.290379656514624,40.27387774701401
1317489,3f659464,0,44.124228062134634,44.124228062134634,44.124228062134634,-1.0
1317489,d1c36f5c,6,32.146604282813925,26.146604282813925,26.146604282813925,435.7767380468988
1317489,3d284ca3,33,27.330317406847687,-5.669682593152313,5.669682593152313,17.180856342885797
1317489,c9354f29,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1317489,38810cfc,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1317489,12b610c2,93,36.606759466816534,-56.393240533183466,56.393240533183466,60.63789304643383
1317489,9b3f9323,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1317489,69d03465,40,31.61271149746956,-8.387288502530438,8.387288502530438,20.968221256326096
1317489,a2421394,25,35.43824128295023,10.43824128295023,10.43824128295023,41.75296513180092
1317489,14f96089,87,35.83684953994208,-51.16315046005792,51.16315046005792,58.8082189196068
1317489,68304a36,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1317489,30a45b23,109,40.569708958421856,-68.43029104157814,68.43029104157814,62.78008352438362
1317489,c16d4035,27,27.597025286628174,0.597025286628174,0.597025286628174,2.2112047652895335
1343685,fb0a571f,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1343685,8e088dbc,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1343685,b2e1d224,85,28.513148972613887,-56.48685102738611,56.48685102738611,66.45511885574837
1343685,1747ea18,54,35.458053625708715,-18.541946374291285,18.541946374291285,34.33693773016905
1343685,e5309baa,5,19.5154129364737,14.515412936473702,14.515412936473702,290.308258729474
1343685,9811e35e,50,40.94986449148245,-9.050135508517549,9.050135508517549,18.100271017035098
1343685,8603d942,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1343685,79b4839e,-6,35.92902872490633,41.92902872490633,41.92902872490633,698.8171454151055
1343685,d2d15439,108,28.398819386354464,-79.60118061364554,79.60118061364554,73.70479686448661
1343685,dcbea954,132,23.85115149494705,-108.14884850505295,108.14884850505295,81.93094583716133
1343685,cd4d7695,10,18.680722361382838,8.680722361382838,8.680722361382838,86.80722361382837
1343685,adbf0400,5,43.286899611167094,38.286899611167094,38.286899611167094,765.737992223342
1343685,afb3b840,12,20.09926777221088,8.09926777221088,8.09926777221088,67.49389810175734
1343685,f0e293b0,2,33.37996641923471,31.379966419234712,31.379966419234712,1568.9983209617355
1343685,e3386c8a,66,30.42994317109347,-35.57005682890653,35.57005682890653,53.894025498343225
1343685,bfaf461d,43,21.539451714639267,-21.460548285360733,21.460548285360733,49.908251826420305
1343685,06cad4f0,44,17.207302512530937,-26.792697487469063,26.792697487469063,60.89249428970241
1343685,6f02fe2a,14,30.99366360545301,16.99366360545301,16.99366360545301,121.38331146752148
1343685,5d46eb72,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1343685,5eb51b97,8,8.990407090299085,0.9904070902990849,0.9904070902990849,12.380088628738562
1343685,d1988788,24,46.54511325926698,22.545113259266977,22.545113259266977,93.9379719136124
1343685,1adb8ee8,44,45.876522312225475,1.8765223122254753,1.8765223122254753,4.26482343687608
1343685,94b8d7dd,4,15.19203946544962,11.19203946544962,11.19203946544962,279.8009866362405
1343685,1a3cc554,11,17.830327734346636,6.8303277343466355,6.8303277343466355,62.09388849406032
1343685,9581ac6b,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1343685,6ad2d5f7,40,23.531242655938392,-16.468757344061608,16.468757344061608,41.17189336015402
1343685,cddafe26,15,24.28059982679952,9.28059982679952,9.28059982679952,61.870665511996805
1341969,9920dd86,32,38.08358032050686,6.0835803205068615,6.0835803205068615,19.01118850158394
1341969,904288fe,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
