player_id,player_name,batting_innings,bowling_innings,total_runs_scored,total_balls_faced,total_fours,total_sixes,total_catches,total_runouts,total_balls_bowled,total_dot_balls,total_wickets,total_LBWs/Bowled,total_runs_conceded,total_stumpings
7f2cb055,MS Graham,4,4,17,34,1,0,0,0,67,29,3,2,86,0
0d38ab25,H Fennell,6,13,15,23,2,0,2,1,296,139,20,10,315,0
c674f722,GT Taylor,10,4,74,132,5,2,2,0,75,30,7,4,94,1
9bc324b5,JR Barry,9,8,121,182,11,0,1,0,93,42,8,3,110,0
d953bf92,A Kirschbaum,12,13,86,112,8,2,5,1,250,118,8,3,280,0
7804d401,R Davson,2,0,13,23,0,0,0,0,0,0,0,0,0,0
a268c07b,K Hinds,8,8,88,88,4,4,3,0,169,91,10,5,146,0
034d3c52,A Husain,2,8,11,16,2,0,2,0,148,50,8,1,145,0
e8637dc9,O Stewart,3,0,12,9,1,1,0,0,0,0,0,0,0,0
5190900f,E Haven,4,0,14,47,0,0,1,1,0,0,0,0,0,0
efbd35a9,LA Musiani,10,5,118,122,7,1,3,0,63,23,2,1,78,0
6a986c7c,Bhumeshswar Jagroo,2,2,4,8,1,0,1,1,16,5,0,0,17,0
fc30a5b7,RP Mitchell,2,4,2,5,0,0,1,0,104,34,3,2,148,0
c6d1b1e4,P Baron,13,0,339,306,37,11,5,1,0,0,0,0,0,1
4a8d1b14,A Ferguson,16,0,400,413,46,7,7,2,0,0,0,0,0,1
f1737607,RM Siri,8,0,156,254,8,2,6,1,0,0,0,0,0,0
4ed0bf6a,PL Bruno,3,0,23,37,1,0,0,0,0,0,0,0,0,0
c2ecd4a7,N Ahir,6,7,68,123,2,2,4,0,97,33,2,1,157,0
9c91218d,A Natubhai Ahir,10,7,144,139,9,8,4,1,137,62,6,2,132,5
37a1766e,SP Guzman,3,0,21,31,3,0,0,0,0,0,0,0,0,0
5afc0b37,Yusuf Bhoola,3,0,21,32,3,0,2,0,0,0,0,0,0,0
40a5bcf9,M Sohel Patel,11,0,96,100,9,5,1,0,0,0,0,0,0,0
0697b5a1,NN Banner,1,2,4,8,0,0,0,0,32,5,1,0,59,0
04bc296f,D Sabir,10,5,86,156,7,1,6,0,97,41,6,0,107,0
679af2e2,Salman Nazar,4,10,72,94,5,0,5,2,296,182,21,9,232,0
9fa5496f,R Escobar,9,0,116,165,6,1,3,2,0,0,0,0,0,1
d0042e16,Z Burgess,8,15,78,109,6,4,8,1,386,203,13,9,349,0
056f58dd,KC Hodsoll,1,2,2,6,0,0,2,0,48,24,3,1,48,0
a9a76481,TO Carmichael,0,2,0,0,0,0,1,1,37,9,0,0,43,0
3f11dbff,EM Nino,0,0,0,0,0,0,1,0,0,0,0,0,0,0
69649715,JT Darrell,3,6,12,29,1,0,2,0,202,101,8,2,171,0
a323465c,RR Joshi,3,8,12,13,0,1,1,1,203,72,7,2,261,0
74d63a44,Rizwan Mangera,1,0,2,13,0,0,0,0,0,0,0,0,0,0
ee229588,S Movva,32,0,655,874,50,6,33,15,0,0,0,0,0,8
c0dc015b,F Chipare,9,23,41,67,6,0,4,1,578,270,22,14,516,0
5959370f,R Kanoh,33,9,259,333,29,2,12,6,212,135,4,2,130,0
a2c23f31,I Dulani,4,0,38,69,3,0,1,0,0,0,0,0,0,0
8bdf7777,M Kandanala,7,1,61,118,9,0,1,0,35,12,1,1,34,0
72eada4c,P Maya,31,37,209,327,17,0,11,7,562,289,27,14,477,0
ee3dcb3f,Theertha Satish,76,0,1827,1765,206,12,40,20,0,0,0,0,0,21
2cd18a73,Aisya Eleesa,13,35,26,80,0,0,9,6,574,269,28,8,532,0
a259c414,Khushi Sharma,41,48,413,537,28,1,10,4,781,383,49,26,683,0
47c3d294,S Paldon,5,0,60,122,4,0,0,8,0,0,0,0,0,1
a904600a,N Choden,21,7,266,483,19,0,2,4,121,64,7,3,74,3
760fcf65,D Wangmo,21,12,344,506,23,1,5,4,219,103,12,2,182,0
6f17c546,Y Choden,19,5,147,266,11,0,6,1,50,19,5,1,48,0
f50ca46d,B Shanti,25,2,208,338,18,1,8,4,15,3,0,0,20,0
b1f21c0f,T Zangmo,20,19,264,434,13,0,2,3,373,180,19,7,255,0
c5dd13c3,P Seldon,8,0,35,64,1,0,4,5,0,0,0,0,0,0
b6f61482,A Bose,5,0,11,40,1,0,1,1,0,0,0,0,0,1
e1e0775d,S Choden,19,10,88,196,3,0,7,0,170,72,9,2,151,0
6f3002a0,Y Wangmo,3,0,12,12,0,0,1,1,0,0,0,0,0,0
10854c82,A Gurung,14,33,47,83,3,0,4,2,706,387,33,20,565,0
1f09cd22,T Yangchen,0,1,0,0,0,0,0,0,12,8,0,0,10,0
1f795a79,K Samten,3,5,4,9,0,0,2,0,109,48,4,2,80,0
50b2f0a8,GR Menes,4,0,1,11,0,0,0,0,0,0,0,0,0,0
aaccb8ca,Iqra Sahar,17,46,50,93,1,0,6,7,882,451,40,17,767,0
ce1e39da,J Peter,1,0,5,14,0,0,1,2,0,0,0,0,0,4
2808b2d9,VS D'Souza,1,0,0,2,0,0,0,0,0,0,0,0,0,0
f037f4d8,T Cheki,4,8,0,10,0,0,0,0,137,51,9,2,135,0
0b211a32,K Dema,13,0,87,196,4,0,5,1,0,0,0,0,0,0
6c8904c8,S Kotte,7,36,13,48,0,0,4,1,559,340,33,17,353,0
49693035,TOW Chu,0,4,0,0,0,0,0,0,39,10,2,2,43,0
6ce57e02,Nuzhat Tasnia,7,0,35,87,0,0,4,1,0,0,0,0,0,6
0d56e9a5,Tuba Hassan,18,37,123,143,11,1,7,3,801,363,29,13,834,0
aeccf5cc,SJ Bruce,3,14,2,21,0,0,2,0,345,180,21,13,269,0
2b425403,D Tucker,20,23,178,355,17,0,4,2,731,362,13,4,680,0
9e866b59,RMVD Gunaratne,65,0,1149,1457,138,10,8,2,0,0,0,0,0,0
abc9f8a4,FG Kemp,74,42,1090,938,105,26,21,4,786,344,37,9,889,0
41fd2907,T Holder,9,0,46,87,3,0,1,0,0,0,0,0,0,0
99aec976,A Scantlebury,3,0,22,54,2,0,1,0,0,0,0,0,0,0
99b274c8,KO Elliott,1,1,2,13,0,0,0,0,6,1,0,0,11,0
60c250bf,IC Gaze,57,0,547,706,52,2,43,11,0,0,0,0,0,17
9087d74c,S Carrington,3,1,3,33,0,0,9,1,28,11,0,0,21,0
37ceee4e,Aysha,22,20,400,414,47,1,4,3,343,145,18,12,346,0
57a25400,A Mare,19,17,153,248,11,0,4,2,326,169,15,4,274,0
7e2c16a3,S Dhadwal,22,20,192,386,12,1,4,2,345,160,18,8,304,0
3f886270,H Agarwal,14,16,74,183,4,0,1,5,347,164,17,9,309,0
97f2faf0,Aleena Khan,16,12,79,162,8,0,2,1,182,61,4,3,211,0
cad60789,SA Panayan,11,15,52,103,4,0,2,1,292,123,14,5,296,0
c7832845,Rizpha Bano,13,1,55,116,5,0,3,4,6,3,0,0,3,2
1438d928,Khadija Imtiaz,16,3,74,192,6,0,1,3,27,7,1,0,35,0
cec2dfe7,KE Pounsett,6,0,35,57,3,0,0,2,0,0,0,0,0,0
faa8843f,Shahreeennawab,16,4,228,335,31,0,0,0,22,7,1,1,25,0
9c7e9140,Aisha Rahman,1,0,0,2,0,0,0,1,0,0,0,0,0,0
7d1a3ff7,D Bhatta,10,0,84,79,6,3,2,1,0,0,0,0,0,0
bc9bd4c6,T Kale,8,0,16,46,0,0,1,1,0,0,0,0,0,1
47884f8e,SK Rana,16,1,97,198,7,0,3,1,7,3,0,0,5,0
a11be10c,MW Hay,2,0,13,14,2,0,0,0,0,0,0,0,0,0
321be7e3,A Ashok,26,36,148,412,18,0,8,1,2439,1526,60,13,1681,0
e613e593,B Wheeler-Greenall,2,2,12,16,1,0,0,0,30,10,2,0,41,0
dc4a6a35,MG Hughes,2,0,17,13,2,1,0,0,0,0,0,0,0,0
a7fcf627,AG Gerken,16,0,127,157,9,0,1,2,0,0,0,0,0,1
f587fbbe,NE Codyre,4,11,21,21,1,1,0,0,116,47,3,1,147,0
d9b3ff0a,HE Topp,15,0,87,125,9,0,8,11,0,0,0,0,0,15
e2a71375,SE Bowden,12,5,92,129,6,1,3,2,104,32,12,4,124,0
fb8c6afa,OJS Bartlett,7,10,30,48,1,0,4,1,126,30,2,1,165,0
4291f081,KA Knight,1,9,2,4,0,0,1,5,148,53,6,1,174,0
9585d793,T Wakelin,4,0,30,44,4,0,0,0,0,0,0,0,0,0
2e018b14,J Dean,9,5,92,107,10,0,1,1,50,14,1,0,80,0
321ea9e8,JO Penfold,8,9,48,52,3,0,5,1,163,69,12,2,175,0
553eff23,CS Pedersen,2,0,11,16,0,0,0,0,0,0,0,0,0,0
7febdb69,RM Scott,2,0,19,20,3,0,0,0,0,0,0,0,0,0
e0672ff4,RR Behera,2,1,16,28,1,0,4,0,6,1,0,0,5,0
60b46ad1,MO Kain,6,2,71,50,5,3,2,0,34,9,0,0,55,0
fe5175ce,Yasir Mohammad,5,12,25,43,0,0,7,1,333,124,9,2,401,0
b6e29ef5,VM Vaghela,1,2,29,32,2,0,2,0,36,18,4,1,28,0
981b9303,Sammu Ashan,2,1,16,21,1,0,0,0,6,2,0,0,5,0
965bc78f,Ishan Jayaratne,2,1,27,21,2,1,1,0,18,5,0,0,26,0
ba603555,MNK Fernando,28,3,566,535,50,20,17,2,24,3,0,0,40,0
213fd5e9,S Lakshan,0,4,0,0,0,0,4,0,76,26,3,0,115,0
dc002962,Tillakaratne Sampath,3,3,24,12,3,1,1,0,37,12,0,0,62,0
4eb02f2e,KTH Ratnayake,6,8,37,49,5,0,1,3,149,63,8,3,173,0
101dcc31,Shiraz Ahmed,1,13,7,4,1,0,0,1,222,64,8,4,332,0
b215a7be,N Vimukthi,3,8,18,16,2,0,4,0,161,78,11,1,183,0
6ba6ca1f,S Jayathilake,5,6,51,54,3,2,1,0,102,30,1,1,130,0
24d72446,RS Fernando,4,3,32,24,1,1,1,0,20,5,0,0,34,0
93b6157d,Mohamed Shamaz,2,0,8,11,0,0,1,0,0,0,0,0,0,0
f6bb92c1,DA Randika,3,0,47,24,4,3,2,1,0,0,0,0,0,0
62175638,Karim Janat,21,21,335,230,25,21,11,1,358,101,19,9,487,0
3473e5f2,DS Weerakkody,5,0,95,91,12,1,2,0,0,0,0,0,0,0
d28f4d1c,SMLD Samarakoon,9,9,79,74,4,6,2,1,108,30,6,0,183,0
ea11cb97,Krishan Sanjula,0,0,0,0,0,0,1,0,0,0,0,0,0,0
c290033d,Ihsanullah,1,16,0,3,0,0,0,0,396,146,24,11,488,0
3207b7d2,Mohammad Taha,2,1,6,12,0,0,0,0,25,4,0,0,32,0
4f1bb625,Yasir Khan,13,0,270,216,34,7,6,1,0,0,0,0,0,0
ed54033c,Ashir Qureshi,1,2,0,1,0,0,0,0,42,12,1,0,62,0
2b0f2af3,Imran Khan (2),0,1,0,0,0,0,1,0,22,1,0,0,55,0
35f4cf7e,Kamran Ghulam,24,6,571,652,53,13,5,3,58,20,1,0,84,0
28392e11,Zaman Khan,14,75,28,43,3,1,15,6,1670,517,103,43,2271,0
7264b765,Mubasir Khan,6,11,49,55,4,1,7,0,96,26,2,1,139,0
935678ee,Aamer Azmat,3,1,43,35,6,0,4,0,7,4,0,0,3,0
0251a22f,Abdul Bangalzai,4,0,15,24,0,1,0,0,0,0,0,0,0,0
aad2830e,Zeeshan Zameer,1,3,0,1,0,0,1,0,31,8,1,0,47,0
ff3f6fc1,Mohammad Haris,58,0,1256,842,125,62,44,2,0,0,0,0,0,4
9489623e,Asif Afridi,1,5,1,3,0,0,1,0,115,48,8,2,125,0
9d2d03ef,Mohammad Huraira,1,0,2,8,0,0,1,0,0,0,0,0,0,0
55d3d4e8,Athar Mahmood,0,3,0,0,0,0,1,0,48,19,0,0,50,0
0e9b0f64,Ali Majid,0,1,0,0,0,0,0,0,25,9,0,0,33,0
dff2050b,C Gunasekara,0,1,0,0,0,0,0,0,7,4,0,0,8,0
5014c9d9,Nurilyaa Natasya,3,0,8,22,0,0,1,0,0,0,0,0,0,0
3af75717,Nur Dania Syuhada,9,35,35,82,0,0,4,5,588,263,29,7,523,0
1251a339,S Nisansala,6,19,23,30,1,0,3,5,535,235,19,7,472,0
a6412417,Sanjida Akter Meghla,2,17,2,8,0,0,4,1,363,183,22,13,271,0
4e4d2c20,SM Dhanusri,4,4,5,17,0,0,2,1,46,30,2,1,28,0
288dd46e,Shykat Ali,23,8,391,344,36,20,5,0,108,21,3,0,158,0
80fe764d,Tanzid Hasan,41,0,981,854,106,38,16,2,0,0,0,0,0,0
da9f58aa,Hasan Murad,2,9,7,9,0,0,6,2,173,70,9,0,203,0
390c914c,Shafiqul Islam,0,14,0,0,0,0,2,1,306,119,18,6,391,0
267be846,Rejaur Rahman,7,19,34,37,1,1,3,1,416,139,24,7,603,0
21b97584,Mrittunjoy Chowdhury,13,21,104,119,5,4,6,0,478,185,23,9,653,0
1eff4f98,Imran Uzzaman,8,0,52,72,6,2,9,4,0,0,0,0,0,1
dd98b22f,Munim Shahriar,13,0,219,177,20,13,1,0,0,0,0,0,0,0
abae26ad,Akbar Ali,11,0,84,67,6,4,9,2,0,0,0,0,0,0
902d916b,Jubair Hossain,6,18,19,100,2,0,5,0,910,496,23,7,751,0
88256fe1,Aks Swadhin,1,4,1,1,0,0,2,0,89,32,3,1,133,0
e9c7f0d0,Fazalhaq Farooqi,12,55,32,46,3,1,6,1,1247,494,71,23,1589,0
8f6dd463,Azmatullah Omarzai,30,41,404,268,24,27,6,2,836,338,45,15,1213,0
fa41edde,Ruyel Miah,2,3,8,13,1,0,0,0,62,28,2,1,81,0
c2697434,Shafiul Hayet,0,0,0,0,0,0,1,0,0,0,0,0,0,0
489aaf0a,Parvez Hossain Emon,14,0,167,180,14,10,2,1,0,0,0,0,0,0
fbdec8c0,OJ Gibson,16,22,33,107,3,0,3,0,1309,807,21,9,1034,0
37b12633,N Potts,15,22,71,161,3,3,4,2,1233,774,20,10,980,0
0126ff20,BJ Gibbon,22,41,262,520,27,7,14,2,3365,2255,64,21,2406,0
2ca9cf48,JJ Bushnell,29,20,566,963,57,1,10,2,745,378,17,5,679,0
a475e580,William Harby,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70c39d0e,THS Pettman,8,16,18,58,1,0,3,0,979,670,21,3,703,0
fe2ac1a8,TE Lawes,42,62,713,1125,77,12,16,0,3632,2396,87,30,2632,0
f5ef7ac3,TSS Mackintosh,25,0,497,651,46,7,32,1,0,0,0,0,0,0
f40d24d9,SJC McAlindon,10,14,171,279,16,3,2,0,733,384,13,3,703,0
0882dffa,Kobe Herft,0,0,0,0,0,0,1,0,0,0,0,0,0,0
a5735bd3,A Karvelas,34,46,361,612,33,8,3,1,2910,1956,80,25,2150,0
2ecd844a,BJ Currie,21,55,64,172,4,0,19,1,2438,1470,98,34,1965,0
f3b26fe4,Kashif Ali,67,14,2051,2387,211,60,13,1,281,149,3,2,242,0
8c9d3000,MG Finan,24,25,214,289,26,6,9,0,1387,774,28,9,1361,0
1e0d4dcb,FJ Bean,65,2,2109,3581,289,19,45,0,67,10,0,0,105,0
7ffe4817,C Tear,26,0,505,799,57,7,14,1,0,0,0,0,0,2
909b090d,AR Sylvester,1,1,11,28,2,0,0,0,117,68,0,0,97,0
6c7349c4,TR Bevan,29,9,502,673,58,21,17,1,201,72,1,0,241,0
4c79c309,Nafis Shaikh,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3e7534f7,GJ Bell,62,5,1418,2525,175,5,55,0,150,84,2,0,109,5
a6f2b2ef,AK Russell,9,16,20,79,1,0,0,0,1064,473,18,3,1025,0
faa8cfba,MT Stanley,5,14,10,19,1,0,0,0,243,83,12,4,377,0
cdc3e595,AJ Horton,8,0,82,89,12,1,1,1,0,0,0,0,0,3
0b9a4ad6,MB Harris,5,8,34,34,2,1,2,0,335,121,13,4,429,0
c296dba1,Sophia Smale,43,74,620,1007,57,0,23,5,2286,1124,72,23,2065,0
53e25aa3,PE Turner,29,19,254,409,25,0,10,3,827,434,30,15,686,0
05cbd606,JG Olorenshaw,4,0,70,100,8,0,1,0,0,0,0,0,0,0
ac574559,EK Marlow,38,16,663,1072,63,1,13,3,560,271,18,10,454,0
39155047,B Miles,9,11,99,178,8,0,3,2,402,207,15,7,330,0
79dd743c,J Spence,10,0,168,379,13,0,1,2,0,0,0,0,0,0
a012b804,GA Basketter,1,0,14,16,3,0,0,0,0,0,0,0,0,0
92b94582,J Grewcock,33,32,774,1163,68,0,11,2,1311,675,42,14,975,0
ab6573dc,LE Scott,17,28,83,163,9,0,2,3,964,533,26,10,827,0
3e84f2ec,E Geach,0,1,0,0,0,0,0,0,60,34,0,0,53,0
c1f3ae44,JA Woolston,8,16,61,105,7,1,7,0,616,355,17,5,460,0
625370f4,FM Trussler,1,2,2,2,0,0,0,0,102,54,4,3,70,0
0075a47b,STA Hughes,5,0,20,35,1,0,5,1,0,0,0,0,0,9
30f18244,M Blinkhorn-Jones,8,0,116,157,15,0,3,1,0,0,0,0,0,0
014cfac4,MLL Taylor,17,38,81,105,9,0,8,1,1371,663,40,15,1235,0
3385b875,J Blake,20,0,584,794,62,5,24,1,0,0,0,0,0,7
08918f07,NJ Bowley,1,2,50,44,4,1,0,0,74,25,0,0,80,0
8ecb0241,Y Majid,14,18,36,119,2,0,3,0,1036,491,18,6,924,0
3ebb940f,BM Cliff,6,16,6,18,0,0,1,0,559,303,21,6,595,0
9115974d,HA Sullivan,3,4,21,41,2,0,2,0,217,99,6,3,198,0
04cd872b,JA Richards,17,18,255,292,19,6,2,1,773,386,24,6,711,0
e17d56d1,HJ Cullen,3,0,11,29,0,0,3,0,0,0,0,0,0,0
693af62a,AH Miller,23,11,436,589,45,6,6,0,415,232,3,1,410,0
a81cac82,BJR Martindale,14,1,258,374,27,2,7,0,12,5,0,0,13,0
f33ab616,RL Evitts,1,1,10,14,1,0,0,0,36,20,0,0,25,0
25182168,NA Barnwell,6,7,88,107,3,6,1,0,279,118,2,0,303,0
88211932,ARJ Ogborne,12,19,78,211,7,2,8,2,1053,642,25,7,863,0
b8529e99,JPH Hayes,2,3,7,9,1,0,0,0,127,56,3,0,124,0
1917d713,Hamza Shaikh,20,0,339,603,31,7,6,0,0,0,0,0,0,0
ee6ebf47,K Smith,16,0,385,349,44,11,8,0,0,0,0,0,0,0
5f031dc9,DC Kelly,9,15,197,263,20,2,6,1,538,247,16,4,488,0
01f857ae,MJ Killeen,5,6,74,105,8,1,3,0,224,112,3,1,205,0
bdd4bc21,JF Thomas,11,10,156,173,17,2,3,0,273,99,6,4,287,0
e59077ea,SSE Gumbs,4,0,104,140,9,1,2,0,0,0,0,0,0,0
6b44d18c,A Harrison,1,1,5,8,0,0,0,0,19,6,0,0,24,0
ac69a03d,JC Harding,1,3,12,12,2,0,0,0,87,39,2,1,101,0
59e12880,GW Maddy,1,0,7,11,0,0,2,0,0,0,0,0,0,0
63249474,O Davidson,2,2,16,36,0,0,1,0,96,48,0,0,99,0
ae3cc5e5,GS Ealham,0,0,0,0,0,0,1,1,0,0,0,0,0,0
9da0d1e5,A Glen,22,23,250,256,30,2,7,0,663,310,21,7,624,0
3ee0050f,PM Liyanagamage,15,28,83,145,10,0,10,1,678,243,33,10,929,0
d2d15439,Aayan Afzal Khan,48,70,746,990,65,15,10,1,2513,1391,85,37,1908,0
099135ad,Aryan Lakra,25,16,441,744,38,6,10,0,366,185,8,6,339,0
7595b47f,Shariz Ahmad,21,28,190,316,15,0,8,2,742,319,26,5,785,0
e7e86505,B Evans,20,24,169,212,11,3,8,3,907,477,26,4,831,0
75c8a26b,Lokesh Bam,8,0,86,72,4,7,6,1,0,0,0,0,0,0
ef07f354,B Yadav,11,8,91,85,2,8,6,0,61,21,2,0,89,0
f8dcfe4e,JK Mukhiya,2,18,6,13,0,0,2,1,312,121,22,3,355,0
da4a1e46,M Spoors,17,1,418,487,49,8,2,3,12,8,2,1,5,0
c46999c7,M Podosky,20,5,245,242,17,13,6,2,119,35,4,1,142,0
65a29a30,Huzaifa Mohammed,12,24,112,150,3,1,4,2,530,238,27,16,550,0
b978780e,G Chohan,10,8,96,101,9,2,1,1,122,23,3,1,224,0
14810ee7,Kaleem Sana,17,45,109,140,4,7,8,4,1594,941,83,38,1267,0
d4e70d7c,Kapil Kumar,5,0,71,113,6,2,0,0,0,0,0,0,0,0
ec5160d7,J Broad,56,41,1072,1503,109,11,20,2,1468,898,40,17,1190,0
7b729851,Umer Imtiaz,29,0,431,418,31,25,13,4,0,0,0,0,0,2
bec5cab9,DK Mathias,14,7,325,332,21,15,1,0,89,27,2,1,116,0
9811e35e,Gulsan Jha,56,57,1069,1168,71,57,17,5,1425,640,52,12,1500,0
ac6be7ed,J Alegra,11,0,168,195,9,4,6,0,0,0,0,0,0,0
243a2cf1,H Isorena,2,0,9,22,1,0,1,0,0,0,0,0,0,0
e6a7c6e2,G Axtell,1,2,0,2,0,0,3,0,44,22,1,1,42,0
4fbc6060,S Mohan,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8955b928,S Dhakal,9,13,7,49,0,0,1,0,351,167,7,2,311,0
a5c3d564,G Kaplan,13,0,252,223,18,6,7,0,0,0,0,0,0,0
a2316f90,J Dawood,4,16,9,14,0,0,4,0,333,116,23,8,391,0
547c5509,M Mpongwana,17,18,189,197,11,7,6,3,261,95,20,8,336,0
572f55fb,JA Bird,14,3,335,307,26,13,3,0,30,6,2,0,41,0
20afc7e7,T van Vuuren,9,11,84,73,5,3,6,1,196,55,2,0,285,0
be3ffb65,Tsepo Ndwandwa,2,13,3,4,0,0,3,0,249,75,13,5,329,0
f2397e48,Codi Yusuf,10,20,47,56,2,0,3,2,413,136,17,5,554,0
5d1c2102,R Haasbroek,4,0,28,28,2,1,1,3,0,0,0,0,0,2
7d9b4224,L Senokwane,16,0,313,320,31,5,5,2,0,0,0,0,0,0
0ab90734,J Richards,12,4,126,167,8,4,2,1,72,40,4,1,54,0
bc31511b,JN Diseko,2,6,26,27,2,1,1,0,102,42,6,2,128,0
1bd69aec,C Classen,0,4,0,0,0,0,0,0,55,15,1,0,75,0
46e4a4e0,M Van Buuren,35,1,672,579,57,13,9,1,6,2,0,0,10,0
be8b147b,C Seleka,7,21,28,53,2,0,2,3,393,114,20,6,456,0
0ecf791e,S Dadswell,16,3,230,218,20,6,9,0,39,2,0,0,56,0
fc60e81a,B Parsons,17,9,211,198,22,4,5,1,131,35,7,3,143,0
a8c3019c,O Modimokoane,0,2,0,0,0,0,0,0,36,13,2,0,49,0
ad19dda3,N van Heerden,3,8,4,10,0,0,2,0,165,47,4,1,213,0
00741bc7,ZC Qwabe,0,3,0,0,0,0,1,0,52,10,1,0,86,0
9943b637,M Copeland,15,8,184,183,16,3,6,0,72,19,1,0,102,0
3c338b6a,J Raubenheimer,2,3,21,28,0,1,2,0,49,17,3,1,58,0
a7c6ee8a,A Mhletywa,2,2,6,8,0,0,0,0,51,20,4,0,72,0
02635912,S Tait,0,2,0,0,0,0,0,0,50,12,0,0,87,0
d44569de,T Ntini,1,5,1,4,0,0,0,0,87,29,6,0,145,0
844e79d1,D Brevis,66,17,1524,1152,104,99,29,6,228,81,17,2,290,0
d50fba28,CP Klijnhans,4,1,125,123,13,2,4,0,1,0,0,0,4,0
f3288c80,K Jacobs,1,2,0,1,0,0,0,0,37,6,1,0,65,0
249a17c8,T Isaacs,4,0,23,37,1,0,3,0,0,0,0,0,0,1
28d46c78,H Hanabe,2,0,1,3,0,0,1,0,0,0,0,0,0,0
3122c016,KI Simmonds,11,15,104,99,7,3,5,0,292,107,18,9,325,0
a3a3c0e7,NP Mvelase,1,1,0,2,0,0,0,0,6,1,0,0,9,0
aaa5a3a3,J Landsberg,2,2,28,20,1,1,1,0,20,3,1,0,28,0
071cec83,D Smith,14,0,328,323,43,4,6,1,0,0,0,0,0,2
9ca20359,SV Kitime,11,0,119,133,13,1,9,0,0,0,0,0,0,0
617a0b79,KP Navgire,22,0,351,292,33,20,4,1,0,0,0,0,0,0
ff1ec94d,R Klein,14,15,118,147,7,1,6,1,639,346,13,5,541,0
6020a3c6,KU Carty,43,3,1328,1681,103,30,15,1,27,11,0,0,28,0
074acfb4,Asif Khan,59,0,1748,1871,140,73,9,0,0,0,0,0,0,0
ba6b2f91,RA Bawa,2,0,11,14,1,0,0,0,0,0,0,0,0,0
0c9652b0,HR Shokeen,5,15,66,67,9,0,5,1,232,85,8,2,342,0
77b1aa15,Harshit Rana,3,22,2,3,0,0,5,0,459,163,29,4,668,0
64839cb3,M Pathirana,16,70,28,70,5,0,13,2,1883,645,114,38,2314,0
568e0fba,Muzamil Sherzad,0,1,0,0,0,0,0,0,18,13,0,0,15,0
5d4338a2,SJ MacBeth,29,15,469,565,39,15,11,4,338,158,24,7,369,0
2052d6f4,T McKeegan,4,15,16,15,2,1,2,0,339,143,15,5,438,0
8558b101,M Burton,4,0,57,61,9,1,4,0,0,0,0,0,0,0
2c54c49b,MJ Humphreys,24,41,135,225,13,5,16,1,1213,571,40,21,1256,0
b89ac0fd,M O'Reilly,5,14,4,19,0,0,3,2,264,123,7,3,331,0
9615795e,T Dempsey,0,1,0,0,0,0,0,0,28,14,0,0,37,0
8ae09b92,AP Chore,7,0,256,419,23,1,6,0,0,0,0,0,0,0
f3b158d9,C Carmichael,25,5,563,574,56,15,9,1,118,71,7,2,125,0
8df4f742,Dharm Singh,2,0,3,10,0,0,0,0,0,0,0,0,0,0
103431a3,B Kruger,16,8,167,225,18,4,6,1,196,98,7,2,176,0
be5b02fa,Gavin Roulston,9,0,177,270,16,2,3,0,0,0,0,0,0,0
fbdc8309,B Sharki,25,1,703,1081,67,6,7,4,6,1,0,0,8,0
c4bc3b59,D Khanal,15,2,360,518,28,7,13,1,18,10,0,0,20,0
0730a707,SI Kamea,21,37,24,72,2,0,5,3,1356,691,50,20,1280,0
46d037eb,Ammar Zuhdi Hazalan,1,0,0,3,0,0,2,0,0,0,0,0,0,1
f737ab44,S Vijay Unni,24,39,206,241,13,4,13,2,821,359,40,19,808,0
70ced7f2,Mohammad Aadil Alam,11,12,160,147,10,9,4,1,358,207,14,3,251,0
62653085,S Gokhale,10,7,19,41,0,0,2,2,102,57,5,3,80,0
aea89d48,L Keny,22,7,153,271,7,0,5,1,76,47,10,6,46,0
41721f6b,RS Quyn,12,15,41,90,4,0,2,1,337,164,8,4,299,0
36ba7f0b,Rinitha Rajith,28,1,201,231,20,3,7,4,15,11,1,0,7,0
706df49c,Khazaima,3,0,2,11,0,0,0,0,0,0,0,0,0,0
8067b378,Abeer Maryam,5,0,8,28,2,0,0,0,0,0,0,0,0,0
221ba3f5,Ruba Rashid,5,0,8,54,1,0,1,1,0,0,0,0,0,0
f82a0b02,C Sewsunker,5,4,27,57,5,0,0,1,108,21,1,0,166,0
604b19e3,Amna Khan,5,3,20,46,3,0,0,0,76,10,1,1,122,0
f802485d,Rida Syeda,5,3,13,58,0,0,0,0,68,7,0,0,120,0
32832dc8,Maira Khan,5,5,36,167,3,0,0,0,119,23,2,2,184,0
7d70dc87,Zoha Irfan,4,0,3,26,0,0,0,0,0,0,0,0,0,0
81d5afce,Emaan Ejaz,5,3,4,39,0,0,0,0,77,12,2,1,142,0
1f578535,Simrah Mirza,3,1,4,25,1,0,0,0,13,2,0,0,19,0
e95cf4f8,Mah Noor Amir,3,3,1,11,0,0,0,0,70,9,0,0,139,0
0dda36e7,P Shetty,13,14,57,94,6,0,1,4,330,165,9,6,282,0
deaa286f,S Jayasinghe,1,5,0,1,0,0,0,1,111,52,6,2,111,0
d577d45a,TI Gajanayake,15,14,302,423,41,0,5,1,300,129,10,2,295,0
d6f9dfd6,HMD Rasangika,31,15,818,977,115,0,8,4,274,104,14,2,294,0
