match_id,player_id,player_name,runs_scored,balls_faced,no_of_fours,no_of_sixes,no_of_catches,runouts,balls_bowled,dot_balls,wickets,LBWs/Bowled,runs_conceded,stumpings,out,date,venue,match_type,gender,team_name,fantasy_points,career_batsman_100s,career_batsman_50s,career_batsman_average_runs_per_match,career_batsman_strike_rate,career_batsman_total_runs,career_bowler_average,career_bowler_economy_rate,career_bowler_wickets,career_fielder_total_catches,career_fielder_total_runouts,recentform_batsman_100s,recentform_batsman_50s,recentform_average_runs_per_match,recentform_strike_rate,recentform_total_runs,recentform_bowler_average,recentform_bowler_economy_rate,recentform_bowler_wickets,recentform_fielder_total_catches,recentform_fielder_total_runouts
64012,bcb01d8c,RWT Key,52,111,7,0,0,0,0,0,0,0,0,0,out,2002-12-26,Melbourne,Test,male,England,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64012,c16b33fa,JP Crawley,50,150,5,0,1,0,0,0,0,0,0,0,out,2002-12-26,Melbourne,Test,male,England,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64012,94198ef4,JL Langer,274,463,31,1,1,0,0,0,0,0,0,0,out,2002-12-26,Melbourne,Test,male,Australia,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64012,ee7d0c82,GD McGrath,0,0,0,0,0,0,210,171,2,1,85,0,DNB,2002-12-26,Melbourne,Test,male,Australia,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64012,69762509,DR Martyn,17,33,3,0,0,0,0,0,0,0,0,0,out,2002-12-26,Melbourne,Test,male,Australia,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64012,a7df1d20,DL Orchard,0,0,0,0,0,0,0,0,0,0,0,0,DNB,2002-12-26,Melbourne,Test,male,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64012,492e1a8e,DB Hair,0,0,0,0,0,0,0,0,0,0,0,0,DNB,2002-12-26,Melbourne,Test,male,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64012,f44af07f,C White,106,196,12,3,0,0,198,140,3,1,133,0,out,2002-12-26,Melbourne,Test,male,England,227,0.0,0.0,39.0,41.935483870967744,39.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,39.0,41.935483870967744,39.0,0.0,3.25,0.0,0.0,0.0
64012,dd09ff8e,B Lee,0,0,0,0,0,0,264,197,3,2,157,0,DNB,2002-12-26,Melbourne,Test,male,Australia,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64012,25020f9d,AR Caddick,27,49,2,1,1,0,288,211,4,1,177,0,out,2002-12-26,Melbourne,Test,male,England,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64012,1d622276,AJ Tudor,0,0,0,0,1,0,0,0,0,0,0,0,DNB,2002-12-26,Melbourne,Test,male,,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64012,2b6e6dec,AC Gilchrist,11,19,2,0,3,0,0,0,0,0,0,0,out,2002-12-26,Melbourne,Test,male,Australia,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64012,74234d66,JN Gillespie,0,0,0,0,0,0,247,203,7,3,96,0,DNB,2002-12-26,Melbourne,Test,male,Australia,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64012,622dee94,SR Waugh,91,142,17,0,1,0,36,22,1,1,22,0,out,2002-12-26,Melbourne,Test,male,Australia,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64012,60dac349,SCG MacGill,0,0,0,0,0,0,505,389,7,1,260,0,DNB,2002-12-26,Melbourne,Test,male,Australia,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64022,33cb3411,Younis Khan,31,88,4,0,1,0,0,0,0,0,0,0,out,2002-12-26,Durban,Test,male,Pakistan,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64814,efc0a862,BF Bowden,0,0,0,0,0,0,0,0,0,0,0,0,DNB,2002-12-29,Napier,ODI,male,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64814,f5390243,CD McMillan,5,7,0,0,1,0,0,0,0,0,0,0,out,2002-12-29,Napier,ODI,male,New Zealand,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64814,36931357,DB Cowie,0,0,0,0,0,0,0,0,0,0,0,0,DNB,2002-12-29,Napier,ODI,male,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64814,d7c6af50,DL Vettori,9,6,1,0,0,0,48,19,1,0,48,0,not out,2002-12-29,Napier,ODI,male,New Zealand,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
